3.0,-4.0
43.573764947455516,-23.837985279083963
85.7339806327391,-42.46546146351286
129.28455996849675,-61.00030672042525
173.34462527149682,-79.75202712812207
217.12422302072954,-98.43054095535453
260.8634921476428,-117.83109011239684
305.19734289774675,-137.87121140573686
347.99713398350355,-158.42225261321536
389.88808799489124,-178.51737910102776
430.98558116639595,-198.40831831142964
472.2314387485228,-217.5362578794154
514.2795298744544,-236.63958321822665
556.339609165037,-255.21399100426564
598.8193780836709,-272.4357248575143
640.8069424478498,-288.28717186415633
682.1746564560817,-304.23392545515753
723.7019578882795,-322.36647715208943
765.3083688436286,-341.1209421181377
808.119140802412,-358.31020247987334
850.1851943760568,-375.07131541138364
891.78000009525,-391.7859365934796
932.0334761196195,-409.0830286238319
972.9719215451241,-426.774988723116
1013.5017967691736,-444.0287879214376
1054.117431275283,-460.89266474237235
1094.5811959506862,-477.4588162118877
1135.1348128905724,-494.6606406829846
1175.9020136564034,-513.378073341594
1217.2077160429671,-532.0478139557423
1257.8972907250059,-551.9101507976577
1298.4548534921155,-571.6124561519646
1340.4432851728102,-590.6268280445436
1381.3887448929986,-609.6291940830729
1424.1198950297533,-628.7247528679372
1467.5556018872471,-647.4801051295402
1511.2651872844187,-667.4258919208498
1555.7215645537474,-687.1021075980565
1598.8858038315082,-706.1056191839848
1641.8006103935643,-723.8201162978822
1685.0089922701036,-740.2048596171309
1728.9407386321286,-756.5743964240177
1774.4111521338803,-773.5865101102529
1821.6113949787011,-789.7663875081772
1868.0034298238236,-806.6127115941516
1913.6968051380618,-824.1673165881296
1959.4867739711244,-841.5324361672704
2006.3022189241615,-858.3207693503279
2052.2880242405977,-876.8168458347271
2097.137126679822,-895.9588209412761
2143.394664345281,-915.4619674774973
2189.6382805522503,-933.9941617811266
2235.881609265459,-953.0694432881572
2281.5518264480597,-972.0361885246591
2326.2042762960505,-991.0137786897059
2370.5325804634217,-1008.7199497514085
2414.6765718733263,-1026.5225126931825
2458.163967538003,-1042.6439844170868
2501.3731884523863,-1059.0169611454833
2545.019466283035,-1075.2446675681404
2586.927860060276,-1091.2177739284286
2628.4524790504634,-1107.7520983194263
2671.046429366499,-1123.782991550847
2713.428912506837,-1139.9554042279417
2755.8904017037985,-1156.2955840633929
2798.763567526132,-1173.1569668027707
2842.805199219831,-1189.8406360573767
2888.155150818708,-1207.9121676388106
2933.752127149677,-1226.9612339225935
2980.5070414477436,-1246.6217574449786
3028.306745515231,-1267.168275662378
3077.2840974380592,-1287.7144363427633
3127.1703863581492,-1308.052832155904
3177.756360096843,-1326.8461535918937
3229.967630370629,-1343.471870874689
3283.544119997902,-1360.8792306404798
3337.769693064897,-1378.5252313780768
3391.300788812282,-1397.315155389698
3444.255311506102,-1416.2601274565695
3496.2040055983307,-1434.1803664982574
3547.515976791015,-1450.9084570453265
3598.1610730293614,-1466.8431076492332
3647.9794706026564,-1481.9058583053857
3698.080003179477,-1496.8097698257263
3749.215802080478,-1512.1154551629654
3800.1925006817055,-1526.3329795038035
3850.815483819269,-1541.4956564389554
3902.1246123536366,-1557.2918237363608
3953.9562303245707,-1572.950661093283
4004.861819739555,-1587.421798074528
4054.8988495761887,-1601.7470163947269
4106.764796913799,-1615.8023626883964
4158.535236418527,-1630.7262957538885
4212.003181585138,-1646.3527610687163
4266.597282522723,-1662.5809634734787
4320.853846702174,-1677.2407329232135
4376.186073195534,-1692.4067507221791
4432.129909559256,-1707.3097128144732
4489.210178886308,-1720.9586693470667
4546.452416650257,-1734.0491700296946
