3.0,-4.0
42.69785842382359,-24.39465297256172
80.66673329528936,-45.26811866249933
117.90872439835212,-66.74569717094779
156.5936368080215,-89.4784282499063
196.73040849879442,-111.56180518516463
236.8061208310925,-131.3945794304373
275.84324988264825,-148.76912017939173
314.63466522955474,-166.3674002348859
352.04631913637934,-183.77643303078665
388.2972995412805,-201.19006908398433
424.48596433518793,-218.58198865480318
461.0323735344097,-236.89620156067485
497.9135258049912,-256.1207285766792
535.2451619542811,-273.4863299640973
572.9630052790042,-292.03977543247197
610.5632899720886,-312.4547331939965
649.3586648929032,-332.9294898823861
687.1195955455074,-353.2472045854204
724.79430342113,-373.834598937156
762.7350990900109,-393.96569236748763
800.3379049904522,-414.91914297636464
837.5237536256451,-436.3817167643425
874.8528815015037,-457.48399435743727
911.7571024975031,-478.64021923918943
948.5329070986701,-500.2791307108312
987.3097133848665,-520.486494738717
1028.4140089594387,-541.1412869652409
1070.430423133768,-561.4538083894294
1114.6838858514484,-579.7467684448782
1160.0487566671857,-594.5447774142467
1204.8708809899126,-605.3278436237496
1250.1545172359313,-612.2708262421604
1295.6040023967698,-615.7676616992999
1340.7620244334119,-615.0811666949755
1384.6464959690902,-611.7999155700779
1427.6206089676912,-604.0239354462377
1470.90384563787,-591.1492274881972
1513.336877939027,-574.5315605699093
1553.924336313385,-555.0970755825205
1592.8160830352356,-534.7910499576269
1632.8212570850992,-515.3960716854925
1674.110483124054,-496.27907145062017
1714.402983595749,-477.17952906159263
1755.493226533522,-457.8236036559369
1796.9992129526504,-438.91288289705534
1838.256789587924,-421.629310907284
1880.0494220267512,-404.2098388714274
1922.615261477139,-386.11003225782713
1965.376837927864,-367.1274563031332
2008.3469771040845,-347.7439915487251
2051.0219360682854,-328.34579739330906
2093.001084939879,-309.6583661261474
2135.0578396730066,-290.30355461223934
2177.992358603051,-270.5123982150333
2220.161556002251,-251.04029067389385
2262.8090296902697,-231.54832123525546
2307.7404040195324,-210.53917328420474
2353.575328691025,-188.3455145837068
2398.7100180872785,-165.2746527780993
2444.8837251409377,-144.13207913494142
2491.657670509011,-128.7971302576729
2539.2612145278595,-117.44779092553142
2586.7227236552553,-108.82339964815644
2634.7934392207067,-104.36608773881514
2682.9891817472785,-104.45043537796475
2731.7156096578397,-109.68868395782533
2781.720226851401,-119.64656440185409
2831.4560857936635,-134.18003701910916
2881.9714120112676,-153.45966838473532
2932.8269405778315,-175.24911099163174
2982.638315672537,-195.99482047194311
3032.634526783728,-216.65100940149782
3082.5629607026335,-238.43374366379493
3131.555545179956,-261.388116685242
3179.961553734893,-284.94003634709077
3228.0509689981154,-308.98519474930066
3275.998246994448,-332.5793260364122
3323.082181808248,-355.28151633524635
3370.2060749754532,-378.32681749307403
3417.0789017518973,-401.8849031536129
3464.5124841456345,-425.1501738674339
3512.328957862244,-448.6945452707181
3560.475848430195,-473.54717022983283
3607.978441550106,-499.79082683930733
3656.869435664247,-525.1560070805134
3705.5931537238944,-549.8977040615208
3753.1278008932986,-574.6081398278745
3799.3543480576177,-598.371225019452
3845.930103619205,-622.9935217336603
3891.670386606294,-647.3704700780571
3937.1574257109896,-672.6412765975166
3983.060811022897,-696.505067928217
4029.0688002451766,-719.1307278239392
4075.429600704972,-741.9681263192042
4120.960119720714,-763.7308398944091
4166.0358577113375,-784.559532954286
4209.942165707405,-805.1491444789474
4252.478230050599,-824.048279367204
4294.249964771138,-843.6898360985017
